Name,Country,Year,Price,Rating,Rating Counter,Tastes
Château Cos d'Estournel Saint-Estèphe AC 2ème Cru Classé,Frankreich,2015,173.00,4.0,9574,None
Château Cos d'Estournel Saint-Estèphe AC 2ème Cru Classé 6x 75cl,Frankreich,2022,1'392.00,4.0,9574,None
Château d'Armailhac Pauillac AC 5ème Cru Classé,Frankreich,2019,47.95,4.1,31622,"['72.4459%', '71.7912%', '7.21698%', '71.7407%']"
Château d'Armailhac Pauillac AC 5ème Cru Classé 6x 75cl,Frankreich,2022,311.70,4.1,31622,"['72.4459%', '71.7912%', '7.21698%', '71.7407%']"
Château d'Escurac Médoc AC,Frankreich,2020,17.50,3.8,2777,"['71.6834%', '73.5671%', '8.76809%', '67.8081%']"
Château d'Escurac Médoc AC 6x 75cl,Frankreich,2022,81.00,3.8,2777,"['71.6834%', '73.5671%', '8.76809%', '67.8081%']"
Château de Bechaud Saint-Émilion Cuvée,Frankreich,2019,19.95,4.1,1101,"['67.4409%', '58.708%', '0.81152%', '52.9438%']"
Château de Carolle Graves AC,Frankreich,2020,17.50,3.6,3107,"['71.3968%', '73.0156%', '6.34988%', '71.1855%']"
Château de Fieuzal Pessac-Léognan AC Cru Classé,Frankreich,2016,59.95,4.1,16324,None
Château de Pressac Saint-Emilion AC Grand Cru Classé,Frankreich,2018,39.95,4.1,10763,"['73.47%', '56.0596%', '8.7687%', '52.0937%']"
Château de Pressac Saint-Emilion AC Grand Cru Classé,Frankreich,2019,42.50,4.1,10763,"['73.47%', '56.0596%', '8.7687%', '52.0937%']"
Château de Pressac Saint-Emilion AC Grand Cru Classé,Frankreich,2020,44.95,4.1,10763,"['73.47%', '56.0596%', '8.7687%', '52.0937%']"
Château de Pressac Saint-Emilion AC Grand Cru Classé 6x 75cl,Frankreich,2022,201.00,4.1,10763,"['73.47%', '56.0596%', '8.7687%', '52.0937%']"
Château Deyrem Valentin Margaux AC,Frankreich,2018,34.95,4.0,5464,"['64.4547%', '63.2894%', '3.22056%', '73.7699%']"
Château Deyrem Valentin Margaux AC,Frankreich,2019,29.95,4.0,5464,"['64.4547%', '63.2894%', '3.22056%', '73.7699%']"
Château Deyrem Valentin Margaux AC 6x 75cl,Frankreich,2022,149.70,4.0,5464,"['64.4547%', '63.2894%', '3.22056%', '73.7699%']"
Château Ducru-Beaucaillou 2ème Cru Classé Saint Julien AOC,Frankreich,2015,175.00,4.4,31408,None
Château Ducru-Beaucaillou Saint-Julien AC 2ème Cru Classé,Frankreich,2020,235.00,4.4,31408,None
Château Ducru-Beaucaillou Saint-Julien AC 2ème Cru Classé 6x 75cl,Frankreich,2022,1'392.00,4.4,31408,None
Château Durfort-Vivens Margaux AC 2ème Cru Classé 6x 75cl,Frankreich,2022,432.00,4.1,11757,None
Château du Tertre Margaux 5ème Cru Classé AOC,Frankreich,2017,52.50,4.2,23634,None
Château du Tertre Margaux AC 5ème Cru Classé,Frankreich,2021,42.50,4.2,23634,None
Château Faugères Saint-Emilion AC Grand Cru Classé,Frankreich,2018,44.95,4.2,8861,"['74.3911%', '56.1662%', '10.6329%', '53.5493%']"
Château Faugères Saint-Emilion AC Grand Cru Classé,Frankreich,2020,44.95,4.2,8861,"['74.3911%', '56.1662%', '10.6329%', '53.5493%']"
Château Faugères Saint-Emilion AC Grand Cru Classé 6x 75cl,Frankreich,2022,227.70,4.2,8861,"['74.3911%', '56.1662%', '10.6329%', '53.5493%']"
Château Ferrière 3ème Cru Classé Margaux AOC 6x 75cl,Frankreich,2022,252.00,4.0,9694,None
Château Feytit-Clinet Pomerol AC 6x 75cl,Frankreich,2022,389.70,4.2,2450,"['70.4802%', '55.1956%', '6.4771%', '51.7112%']"
Château Figeac Saint-Emilion AC 1er Grand Cru Classé A 6x 75cl,Frankreich,2022,1'881.00,4.4,26801,None
Château Figeac Saint-Emilion AC 1er Grand Cru Classé B,Frankreich,2018,259.00,4.3,896,"['59.5941%', '46.6925%', '6.14086%', '46.3262%']"
Château Figeac Saint-Emilion AC 1er Grand Cru Classé B,Frankreich,2020,269.00,4.4,26801,None
Château Fleur la Mothe Haut-Médoc AC,Frankreich,2019,16.95,3.6,52,"['74.2935%', '85%', '0px', '80%']"
Château Fleur la Mothe Haut-Médoc AC,Frankreich,2014,11.70,3.6,52,"['74.2935%', '85%', '0px', '80%']"
Château Fonplégade Saint-Emilion AC Grand Cru Classé,Frankreich,2019,44.95,4.2,6519,"['74.5028%', '54.968%', '5.55046%', '52.4558%']"
Château Fonplégade Saint-Emilion AC Grand Cru Classé,Frankreich,2020,49.95,4.2,6519,"['74.5028%', '54.968%', '5.55046%', '52.4558%']"
Château Gazin Pomerol AC,Frankreich,2018,94.95,4.2,9108,None
Château Gazin Pomerol AC,Frankreich,2020,105.00,4.2,9108,None
Château Gazin Pomerol AC 6x 75cl,Frankreich,2022,504.00,4.2,9108,None
Château Gazin Pomerol AC,Frankreich,2017,87.50,4.2,9108,None
Château Gazin Pomerol AOC,Frankreich,2014,77.50,4.2,9108,None
Château Giscours Margaux AC 3ème Cru Classé,Frankreich,2019,62.50,4.3,47518,None
Château Giscours Margaux AC 3ème Cru Classé,Frankreich,2020,64.95,4.3,47518,None
Château Giscours Margaux AC 3ème Cru Classé,Frankreich,2020,129.00,4.3,47518,None
Château Giscours Margaux AC 3ème Cru Classé 6x 75cl,Frankreich,2022,387.00,4.3,47518,None
Château Gloria Saint-Julien AOC,Frankreich,2021,39.95,4.1,31063,None
Château Grand-Maison Côtes de Bourg AC,Frankreich,2016,18.95,3.4,128,"['67.5%', '64.5195%', '0px', '67.9028%']"
Château Grand-Puy-Ducasse Pauillac AOC 5ème Cru Classé,Frankreich,2020,37.50,4.0,14219,None
Château Grand-Puy-Ducasse Pauillac AOC 5ème Cru Classé 6x 75cl,Frankreich,2022,245.70,4.0,14219,None
Château Grand-Puy-Lacoste Pauillac AC 5ème Cru Classé,Frankreich,2018,82.50,4.3,27044,None
Château Grand-Puy-Lacoste Pauillac AC 5ème Cru Classé,Frankreich,2019,82.95,4.3,27044,None
Château Grand-Puy-Lacoste Pauillac AC 5ème Cru Classé,Frankreich,2020,92.50,4.3,27044,None
Château Grand-Puy-Lacoste Pauillac AC 5ème Cru Classé 6x 75cl,Frankreich,2022,433.20,4.3,27044,None
Château Grand-Puy-Lacoste Pauillac AC 5ème Cru Classé,Frankreich,2017,79.95,4.3,27044,None
Château Grimont Cadillac Côtes de Bordeaux,Frankreich,2019,12.50,3.5,1773,"['58.0959%', '57.1978%', '1.33009%', '64.2734%']"
Château Gruaud-Larose Saint-Julien AC 2ème Cru Classé,Frankreich,2018,84.95,4.3,35086,None
Château Gruaud-Larose Saint-Julien AC 2ème Cru Classé,Frankreich,2019,82.50,4.3,35086,None
Château Figeac Saint-Emilion AC 1er Grand Cru Classé B,Frankreich,2018,259.00,4.3,896,"['59.5941%', '46.6925%', '6.14086%', '46.3262%']"
Château Figeac Saint-Emilion AC 1er Grand Cru Classé B,Frankreich,2020,269.00,4.3,896,"['59.5941%', '46.6925%', '6.14086%', '46.3262%']"
Château Fleur la Mothe Haut-Médoc AC,Frankreich,2019,16.95,3.6,52,"['74.2935%', '85%', '0px', '80%']"
Château Fleur la Mothe Haut-Médoc AC,Frankreich,2014,11.70,3.6,52,"['74.2935%', '85%', '0px', '80%']"
Château Fonplégade Saint-Emilion AC Grand Cru Classé,Frankreich,2019,44.95,4.2,6519,"['74.5028%', '54.968%', '5.55046%', '52.4558%']"
Château Fonplégade Saint-Emilion AC Grand Cru Classé,Frankreich,2020,49.95,4.2,6519,"['74.5028%', '54.968%', '5.55046%', '52.4558%']"
Château Gazin Pomerol AC,Frankreich,2018,94.95,4.2,9108,None
Château Gazin Pomerol AC,Frankreich,2020,105.00,4.2,9108,None
Château Gazin Pomerol AC 6x 75cl,Frankreich,2022,504.00,4.2,9108,None
Château Gazin Pomerol AC,Frankreich,2017,87.50,4.2,9108,None
Château Gazin Pomerol AOC,Frankreich,2014,77.50,4.2,9108,None
Château Giscours Margaux AC 3ème Cru Classé,Frankreich,2019,62.50,4.3,47518,None
Château Giscours Margaux AC 3ème Cru Classé,Frankreich,2020,64.95,4.3,47518,None
Château Giscours Margaux AC 3ème Cru Classé,Frankreich,2020,129.00,4.3,47518,None
Château Giscours Margaux AC 3ème Cru Classé 6x 75cl,Frankreich,2022,387.00,4.3,47518,None
Château Gloria Saint-Julien AOC,Frankreich,2021,39.95,4.1,31063,None
Château Grand-Puy-Ducasse Pauillac AOC 5ème Cru Classé,Frankreich,2020,37.50,4.0,14219,None
Château Grand-Puy-Ducasse Pauillac AOC 5ème Cru Classé 6x 75cl,Frankreich,2022,245.70,4.0,14219,None
Château Grand-Puy-Lacoste Pauillac AC 5ème Cru Classé,Frankreich,2018,82.50,4.3,27044,None
Château Grand-Puy-Lacoste Pauillac AC 5ème Cru Classé,Frankreich,2019,82.95,4.3,27044,None
Château Grand-Puy-Lacoste Pauillac AC 5ème Cru Classé,Frankreich,2020,92.50,4.3,27044,None
Château Grand-Puy-Lacoste Pauillac AC 5ème Cru Classé 6x 75cl,Frankreich,2022,433.20,4.3,27044,None
Château Grand-Puy-Lacoste Pauillac AC 5ème Cru Classé,Frankreich,2017,79.95,4.3,27044,None
Château Grimont Cadillac Côtes de Bordeaux,Frankreich,2019,12.50,3.5,1773,"['58.0959%', '57.1978%', '1.33009%', '64.2734%']"
Château Gruaud-Larose Saint-Julien AC 2ème Cru Classé,Frankreich,2018,84.95,4.3,35086,None
Château Gruaud-Larose Saint-Julien AC 2ème Cru Classé,Frankreich,2019,82.50,4.3,35086,None
Château Gruaud-Larose Saint-Julien AC 2ème Cru Classé,Frankreich,2017,74.95,4.3,35086,None
Château Gruaud-Larose Saint-Julien AC 2ème Cru Classé,Frankreich,2016,84.95,4.3,35086,None
Château Guibot Cuvée la Fourvieille Puisseguin Saint-Emilion AC,Frankreich,2018,24.95,3.9,964,"['74.6837%', '60.596%', '4.49217%', '53.46%']"
Château Guibot Cuvée la Fourvieille Puisseguin Saint-Emilion AC,Frankreich,2020,24.95,3.9,964,"['74.6837%', '60.596%', '4.49217%', '53.46%']"
Château Guibot Cuvée la Fourvieille Puisseguin Saint-Emilion AC 6x 75cl,Frankreich,2022,105.00,3.9,964,"['74.6837%', '60.596%', '4.49217%', '53.46%']"
Château Guibot Cuvée la Fourvieille Puisseguin Saint-Emilion AC,Frankreich,2016,19.95,3.9,964,"['74.6837%', '60.596%', '4.49217%', '53.46%']"
Château Haura Graves AC,Frankreich,2018,16.95,3.7,3392,"['77.121%', '78.0894%', '0.82314%', '75.9058%']"
Château Haura Graves AC,Frankreich,2020,16.95,3.7,3392,"['77.121%', '78.0894%', '0.82314%', '75.9058%']"
Château Haura Graves AC 6x 75cl,Frankreich,2022,77.70,3.7,3392,"['77.121%', '78.0894%', '0.82314%', '75.9058%']"
Château Haut-Bages Libéral Pauillac AOC 5ème Cru Classé,Frankreich,2020,54.95,4.1,19100,None
Château Haut-Bailly Pessac-Léognan AC Cru Classé,Frankreich,2018,125.00,4.2,15262,None
Château Haut-Bailly Pessac-Léognan AC Cru Classé,Frankreich,2020,139.00,4.2,15262,None
Château Haut-Bailly Pessac-Léognan AC Cru Classé 6x 75cl,Frankreich,2022,906.00,4.2,15262,None
Château Haut-Bailly Pessac-Léognan AC Cru Classé,Frankreich,2011,94.95,4.2,15262,None
Château Haut-Bergey Pessac-Léognan AC,Frankreich,2018,29.95,3.9,10343,None
Château Haut-Bergey Pessac-Léognan AC,Frankreich,2021,23.50,3.9,10343,None
Château Haut-Bergey Pessac-Léognan AC 6x 75cl,Frankreich,2022,131.70,3.9,10343,None
Château Haut-Brion Pessac-Léognan AC 1er Cru Classé,Frankreich,2018,595.00,4.6,42568,None
Château Haut-Brion Pessac-Léognan AC 1er Cru Classé,Frankreich,2020,625.00,4.6,42568,None
Château Haut-Brion Pessac-Léognan AC 1er Cru Classé 3x 75cl,Frankreich,2022,1'926.00,4.6,42568,None
Château Haut-Brion Pessac-Léognan AOC 1er Cru Classé,Frankreich,2009,935.00,4.6,42568,None
Château Haut-Brion Pessac-Léognan AOC 1er Cru Classé,Frankreich,2010,909.00,4.6,42568,None
Château Haut-Brion Pessac-Léognan AOC 1er Cru Classé,Frankreich,2015,675.00,4.6,42568,None
Château Labégorce Margaux AOC,Frankreich,2019,39.95,4.0,17778,"['64.4306%', '64.8557%', '4.13551%', '72.0453%']"
Château Labégorce Margaux AOC,Frankreich,2020,37.50,4.0,17778,"['64.4306%', '64.8557%', '4.13551%', '72.0453%']"
Château Labégorce Margaux AOC 6x 75cl,Frankreich,2022,191.70,4.0,17778,"['64.4306%', '64.8557%', '4.13551%', '72.0453%']"
Château la Chapelle aux Moines Saint-Emilion Granc Cru,Frankreich,2019,19.95,3.9,3621,"['73.9263%', '57.7171%', '2.24927%', '53.9192%']"
Château La Dauphine 2010 Fronsac AC,Frankreich,2016,24.95,3.9,5430,None
Château Lafite Rothschild 1er Cru Classé Pauillac AOC,Frankreich,2010,895.00,4.6,42160,None
Château Lafite Rothschild Pauillac AC 1er Cru Classé,Frankreich,2020,699.00,4.6,42160,None
Château Lafite Rothschild Pauillac AC 1er Cru Classé 3x 75cl,Frankreich,2022,2'199.00,4.6,42160,None
Château Lafon-Rochet Saint-Estèphe 4ème Cru Classé AOC,Frankreich,2020,49.95,4.1,21560,None
Château Lafon-Rochet Saint-Estèphe 4ème Cru Classé AOC,Frankreich,2016,59.95,4.1,21560,None
Château Lafon-Rochet Saint-Estèphe 4ème Cru Classé AOC 6x 75cl,Frankreich,2022,271.20,4.1,21560,None
Château Lagrange Saint-Julien 3ème Cru Classé AOC,Frankreich,2020,59.95,4.1,36142,None
Château Lagrange Saint-Julien AC 3ème Cru Classé 6x 75cl,Frankreich,2022,311.70,4.1,36142,None
Château La Gurgue Margaux AOC,Frankreich,2020,32.95,3.9,3792,"['60.5863%', '62.6031%', '8.12439%', '68.8963%']"
Château Langoa-Barton Saint-Julien AC 3ème Cru Classé,Frankreich,2018,54.95,4.2,12973,None
Château Langoa-Barton Saint-Julien AC 3ème Cru Classé 6x 75cl,Frankreich,2022,279.00,4.2,12973,None
Château Langoa-Barton Saint-Julien AC 3ème Cru Classé,Frankreich,2017,52.50,4.2,12973,None
Château Langoa-Barton Saint-Julien AC 3ème Cru Classé,Frankreich,2016,59.95,4.2,12973,None
Château la Pensée Lalande-de-Pomerol 6x 75cl,Frankreich,2022,93.00,3.9,820,"['65.2754%', '52.7512%', '0px', '51.0875%']"
Château la Pensée Lalande-de-Pomerol,Frankreich,2017,19.95,3.9,820,"['65.2754%', '52.7512%', '0px', '51.0875%']"
Château La Pointe Pomerol,Frankreich,2021,42.50,4.1,10645,None
Château la Prade Francs - Côtes de Bordeaux AC 6x 75cl,Frankreich,2022,81.00,3.8,1445,"['68.0753%', '59.5499%', '4.88013%', '63.5656%']"
Château Le Boscq Saint-Estèphe AC,Frankreich,2019,32.50,3.9,6448,None
Château Le Grand Cos Saint-Emilion,Frankreich,2018,14.95,4.3,4168,"['70.442%', '54.6684%', '9.05565%', '53.1577%']"
Château Léoville-Barton 2ème Cru Classé St-Julien AOC,Frankreich,2011,89.95,4.3,40042,None
Château Léoville-Barton Saint-Julien AC 2ème Cru Classé,Frankreich,2018,99.00,4.3,40042,None
Château Léoville-Barton Saint-Julien AC 2ème Cru Classé,Frankreich,2020,89.00,4.3,40042,None
Château Léoville-Las-Cases Saint-Julien AC 2ème Cru Classé,Frankreich,2018,289.00,4.4,30353,None
Château Léoville-Las-Cases Saint-Julien AC 2ème Cru Classé,Frankreich,2020,280.00,4.4,30353,None
Château Léoville-Las-Cases Saint-Julien AC 2ème Cru Classé,Frankreich,2015,209.00,4.4,30353,None
Château Léoville-Poyferré Saint-Julien AC 2ème Cru Classé,Frankreich,2020,101.00,4.3,36606,"['63.6309%', '65.3437%', '11.5035%', '72.8937%']"
Château Léoville-Poyferré Saint-Julien AC 2ème Cru Classé,Frankreich,2017,79.95,4.3,36606,"['63.6309%', '65.3437%', '11.5035%', '72.8937%']"
Château Les Carmes Haut-Brion Pessac-Léognan AC,Frankreich,2020,159.00,4.2,6441,None
Château Les Carmes Haut-Brion Pessac-Léognan AC,Frankreich,2017,119.00,4.2,6441,None
Château Limbourg Pessac-Léognan AC,Frankreich,2018,22.50,3.9,796,"['76.5397%', '71.9533%', '10.8855%', '70.0005%']"
Château Limbourg Pessac-Léognan AC 6x 75cl,Frankreich,2022,107.70,3.9,796,"['76.5397%', '71.9533%', '10.8855%', '70.0005%']"
Château Lynch-Moussas Pauillac AC 5ème Cru Classé,Frankreich,2020,40.50,4.1,19685,None
Château Malescot 3ème Cru Classé Saint Exupéry,Frankreich,2017,52.50,4.2,17319,None
Château Mangot Saint-Emilion AC Grand Cru 6x 75cl,Frankreich,2022,159.00,4.1,5893,"['74.7076%', '59.0289%', '8.12521%', '54.2133%']"
Château Margaux 1er Cru Classé Margaux AOC,Frankreich,2010,799.00,4.3,47518,None
Château Marquis de Terme Margaux 4ème Cru Classé AOC,Frankreich,2020,54.95,4.1,13148,None
Château Meyney St-Estèphe AOC 6x 75cl,Frankreich,2022,181.20,4.0,15561,None
Château Meyney St-Estèphe AOC,Frankreich,2017,33.95,4.0,15561,None
Château Montrose Saint-Estèphe AC 2ème Cru Classé,Frankreich,2020,215.00,4.3,38557,None
Château Montrose Saint-Estèphe AC 2ème Cru Classé,Frankreich,2015,139.00,4.3,38557,None
Château Montrose Saint-Estèphe AC 2ème Cru Classé,Frankreich,2012,99.00,4.3,38557,None
Chateau Moulin Eyquem Côtes-de-Bourg AC 6x 75cl,Frankreich,2022,59.70,3.7,477,"['66.7398%', '58.1184%', '9.09576%', '68.2003%']"
Château Mouton Rothschild 1er Cru Classé Pauillac AOC,Frankreich,2009,850.00,4.6,79290,None
Château Mouton Rothschild 1er Cru Classé Pauillac AOC,Frankreich,2011,569.00,4.6,79290,None
Château Mouton Rothschild 1er Cru Classé Pauillac AOC,Frankreich,2015,635.00,4.6,79290,None
Château Mouton Rothschild Pauillac AC 1er Cru Classé,Frankreich,2019,699.00,4.6,79290,None
Château Mouton Rothschild Pauillac AC 1er Cru Classé 3x 75cl,Frankreich,2022,1'938.00,4.6,79290,None
Château Nénin Pomerol AOC,Frankreich,2016,89.95,4.1,10215,"['71.4679%', '55.1181%', '7.28671%', '55.0056%']"
Châteauneuf-du-Pape AOC Château La Nerthe,Frankreich,2020,109.95,4.2,24451,None
Châteauneuf-du-Pape AOC Domaine de la Solitude,Frankreich,2021,35.95,4.2,10459,"['80.7302%', '37.2323%', '7.73319%', '43.7027%']"
"Châteauneuf-du-Pape AOP, Calvaire 6x 75cl",Frankreich,2022,165.00,4.1,2279,"['85%', '39.8518%', '6.80126%', '45.1785%']"
"Châteauneuf-du-Pape AOP, Mémora",Frankreich,2022,26.95,4.3,786,"['85%', '34.8191%', '0px', '44.2786%']"
"Châteauneuf-du-Pape AOP, Sixtine 6x 75cl",Frankreich,2022,173.70,4.1,3783,"['85%', '40.0643%', '8.88654%', '41.818%']"
"Châteauneuf-du-Pape AOP Chante le Merle, Bosquet Papes 6x 75cl",Frankreich,2022,269.70,4.3,2337,"['82.5268%', '42.6005%', '10.8839%', '44.9785%']"
"Châteauneuf-du-Pape AOP Cuvée des Cadettes, Nerthe",Frankreich,2017,84.95,4.4,3620,None
Châteauneuf-du-Pape AOP Cuvée des Cadettes Château La Nerthe,Frankreich,2015,84.95,4.4,3620,None
Châteauneuf-du-Pape AOP Cuvée Juline Domaine Autard,Frankreich,2020,62.50,3.9,3219,"['80.2185%', '40.9912%', '5.74909%', '46.9164%']"
"Châteauneuf-du-Pape AOP Cuvée la Côte Ronde, Autard",Frankreich,2017,49.95,4.2,1496,"['85%', '37.9204%', '10.4979%', '43.6194%']"
Châteauneuf-du-Pape AOP Deus ex Machina Clos Saint Jean,Frankreich,2012,239.00,4.5,1877,None
Châteauneuf-du-Pape AOP Hommage Jacques Perrin Château de Beaucastel,Frankreich,2020,325.00,4.5,6742,None
Châteauneuf-du-Pape AOP Hommage Jacques Perrin Château de Beaucastel,Frankreich,2017,375.00,4.5,6742,None
Châteauneuf-du-Pape AOP L'Avenue Château de Vaudieu,Frankreich,2015,94.95,4.4,213,"['81.1957%', '39.3389%', '9.78401%', '38.4183%']"
Châteauneuf-du-Pape AOP La Célestière,Frankreich,2010,59.00,4.0,1354,"['82.5906%', '41.7726%', '5.20434%', '45.1209%']"
Châteauneuf du Pape AOP La Coeur de l'Ange,Frankreich,2019,54.00,4.1,3519,"['84.9987%', '42.9064%', '7.65679%', '48.6255%']"
"Châteauneuf-du-Pape AOP Les Sinards, Perrin",Frankreich,2017,39.95,4.1,18971,None
"Châteauneuf-du-Pape AOP Tradition, Bosquet Papes 6x 75cl",Frankreich,2022,179.70,4.1,7595,"['85%', '40.9902%', '5.02526%', '45.4807%']"
Châteauneuf-du-Pape AOP Tradition Domaine Font de Michelle,Frankreich,2017,34.95,4.1,3321,"['85%', '38.0237%', '8.74869%', '44.0644%']"
Châteauneuf-du-Pape AOP Val de Dieu Château de Vaudieu,Frankreich,2015,74.95,4.3,1142,"['82.411%', '41.7364%', '8.84447%', '44.1128%']"
Châteauneuf-du-Pape AOP Vieilles Vignes Domaine Cristia,Frankreich,2015,79.95,4.3,797,"['83.3359%', '39.6296%', '20.706%', '42.3198%']"
Châteauneuf-du-Pape Cuvée La Côte AOP Ronde Domaine Autard 6x 75cl,Frankreich,2022,209.70,4.2,1496,"['85%', '37.9204%', '10.4979%', '43.6194%']"
Château Palmer Margaux AC 3ème Cru Classé,Frankreich,2020,345.00,4.5,30981,"['61.0938%', '62.2742%', '9.93957%', '70.9444%']"
Château Palmer Margaux AC 3ème Cru Classé 6x 75cl,Frankreich,2022,2'196.00,4.5,30981,"['61.0938%', '62.2742%', '9.93957%', '70.9444%']"
Château Paloumey Haut-Médoc AC,Frankreich,2017,14.95,3.9,6102,"['72.2652%', '72.9669%', '5.54017%', '73.2951%']"
Château Pape Clément Pessac-Léognan AC Cru Classé,Frankreich,2014,79.95,4.4,30075,None
Château Pape Clément Pessac-Léognan AC Cru Classé,Frankreich,2017,92.50,4.4,30075,None
Château Pape Clément Pessac-Léognan AC Cru Classé,Frankreich,2012,115.00,4.4,30075,None
Château Pavie Macquin Saint-Emilion AC 1er Grand Cru Classé 6x 75cl,Frankreich,2022,510.00,4.3,11790,None
Château Péby Faugères Saint-Emilion Grand Cru Classé AOC,Frankreich,2013,99.00,4.3,2202,"['76.7917%', '60.4453%', '15.9228%', '53.4731%']"
Château Pédesclaux Pauillac AC 5ème Cru Classé,Frankreich,2018,54.95,4.1,15456,None
"Château Penin, Les Cailloux Bordeaux Supérieur AC",Frankreich,2019,16.95,3.9,864,None
"Château Penin, Les Cailloux Bordeaux Supérieur AC 6x 75cl",Frankreich,2022,75.00,3.9,864,None
Château Phélan-Ségur Saint-Estèphe AC,Frankreich,2021,43.50,4.1,28449,None
Château Phélan Ségur Saint-Estèphe AOC,Frankreich,2017,54.95,4.1,28449,None
Château Pichon-Baron Pauillac AC 2ème Cru Classé,Frankreich,2020,159.00,4.4,40200,None
Château Pichon-Longueville Comtesse de Lalande Pauillac AC 2ème Cru Classé 6x 75cl,Frankreich,2022,1'278.00,4.4,42504,"['68.818%', '69.7888%', '7.32796%', '71.1972%']"
Château Pierre 1er Saint-Emilion AC Grand Cru 6x 75cl,Frankreich,2022,119.70,3.9,4589,"['74.6772%', '58.6154%', '5.60711%', '51.1207%']"
Château Potensac Médoc AOC,Frankreich,2017,39.95,3.9,21659,None
Château Rauzan-Gassies Margaux AC 2ème Cru Classé 6x 75cl,Frankreich,2022,335.70,4.3,22002,None
Château Rauzan-Ségla Margaux AC 2ème Cru Classé,Frankreich,2018,129.00,4.3,22002,None
Château Rauzan-Ségla Margaux AC 2ème Cru Classé 6x 75cl,Frankreich,2022,636.00,4.3,22002,None
Château Rollan de By Cru Bourgeois Médoc AOC,Frankreich,2017,22.95,3.9,12335,None
Château Roquetaillade La Grange Graves AC,Frankreich,2017,19.95,3.7,543,"['70.5546%', '77.4752%', '0px', '64.5675%']"
Château Roquetaillade La Grange Graves AC,Frankreich,2016,18.95,3.7,543,"['70.5546%', '77.4752%', '0px', '64.5675%']"
Château Roquetaillade La Grange Graves AC,Frankreich,2020,18.95,3.7,543,"['70.5546%', '77.4752%', '0px', '64.5675%']"
Château Rouget Pomerol AOC,Frankreich,2020,59.95,4.2,7355,None
Château Rouget Pomerol AOC 6x 75cl,Frankreich,2022,297.00,4.2,7355,None
Château Saint-Paul Cru Bourgeois Haut-Médoc AOC,Frankreich,2020,17.95,3.6,2621,"['72.383%', '64.8469%', '3.14071%', '69.7662%']"
Château Saint-Pierre Saint-Julien 4ème Cru Classé AOC,Frankreich,2015,74.95,4.1,9701,None
Château Saint-Pierre Saint-Julien AC 4ème Cru Classé,Frankreich,2011,52.50,4.1,9701,None
Château Saint-Pierre Saint-Julien AC 4ème Cru Classé,Frankreich,2020,57.50,4.1,9701,None
Château Saint-Pierre Saint-Julien AC 4ème Cru Classé 6x 75cl,Frankreich,2022,353.70,4.1,9701,None
Château Smith Haut Lafitte Pessac-Léognan AC Cru Classé 6x 75cl,Frankreich,2022,861.00,4.3,27875,None
Château Sociando-Mallet Haut-Médoc AOC,Frankreich,2019,49.95,4.1,30777,None
Château Sociando-Mallet Haut-Médoc AOC,Frankreich,2017,45.95,4.1,30777,None
Château Sociando-Mallet Haut-Médoc AOC,Frankreich,2021,34.95,4.1,30777,None
Château Suau Cadillac - Côtes de Bordeaux,Frankreich,2018,17.50,3.4,309,"['63.7689%', '55.3774%', '0px', '61.2767%']"
Château Suau Cadillac - Côtes de Bordeaux 6x 75cl,Frankreich,2022,75.00,3.4,309,"['63.7689%', '55.3774%', '0px', '61.2767%']"
Château Taillefer Pomerol AC,Frankreich,2018,37.50,4.0,6314,None
Château Taillefer Pomerol AC,Frankreich,2020,32.95,4.0,6314,None
Château Taillefer Pomerol AC 6x 75cl,Frankreich,2022,165.00,4.0,6314,None
Château Teyssier Montagne Saint-Emilion AC 6x 75cl,Frankreich,2022,75.00,3.9,4517,"['76.0612%', '60.2273%', '1.47042%', '55.73%']"
Chénas AOC G. Duboeuf,Frankreich,2020,11.95,3.4,158,"['5.80863%', '23.4369%', '5.3562%', '72.4381%']"
Chénas AOC G. Duboeuf,Frankreich,2022,11.95,3.4,158,"['5.80863%', '23.4369%', '5.3562%', '72.4381%']"
Cheyres AOC Pinot Noir Association des Vignerons Broyards,Schweiz,2021,14.95,3.6,166,"['28.8219%', '21.1792%', '0px', '69.7614%']"
